id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1366783592731455500	1366783592731455500	2021-03-02 11:12:56 Eastern Standard Time	2021-03-02	11:12:56	-0500	427051696	katsvik	Kat Svikhnushin		I agree with this take via @EaterMontreal - COVID vaccines for restaurant workers are a workers' rights issue, @francoislegault should make sure that restaurant workers are deemed 'essential' for the vaccines (alongside anyone else who has a public facing livelihood).  https://t.co/ShO3oe7vm5	en	[{'screen_name': 'eatermontreal', 'name': 'eater montreal', 'id': '1580858742'}, {'screen_name': 'francoislegault', 'name': 'françois legault', 'id': '260846506'}]	[]	['https://pbs.twimg.com/media/EvfJuI2XAAss49i.png']	0	0	0	[]	[]	https://twitter.com/katsvik/status/1366783592731455500	False	https://twitter.com/EaterMontreal/status/1366771631075586048	1	https://pbs.twimg.com/media/EvfJuI2XAAss49i.png	Montreal						[]				
1366783453556015106	1366404157758824449	2021-03-02 11:12:23 Eastern Standard Time	2021-03-02	11:12:23	-0500	56784527	mmorgenthau	Michael Morgenthau		@_techie007_ @jmt_18325 @profamirattaran Hyperbole can be dangerous. Not as dangerous as Covid-19. @profamirattaran is right to raise Q's about our vaccine  effort. The content of his Q's matters more than the tone.	en	[{'screen_name': 'profamirattaran', 'name': 'amir attaran', 'id': '2432351294'}]	[]	[]	2	0	0	[]	[]	https://twitter.com/mmorgenthau/status/1366783453556015106	False		0		Montreal						[{'screen_name': '_techie007_', 'name': 'D to the O̍̾̓̃.', 'id': '485731286'}, {'screen_name': 'jmt_18325', 'name': 'John Mark Taylor', 'id': '189406309'}, {'screen_name': 'profamirattaran', 'name': 'Amir Attaran', 'id': '2432351294'}]				
1366779394199592964	1366084778286604290	2021-03-02 10:56:15 Eastern Standard Time	2021-03-02	10:56:15	-0500	1225994732733706242	arcandbooks	Adrien Arcand Books		UK Government releases shocking report on COVID vaccine side effects. Death, blindness, paralysis, spontaneous abortions, details here:  https://t.co/F5i2lXxhO9	en	[]	['https://principia-scientific.com/uk-government-releases-shocking-report-on-covid-vaccine-side-effects/']	[]	0	0	0	[]	[]	https://twitter.com/ArcandBooks/status/1366779394199592964	False		0		Montreal						[]				
1366779146467237888	1366779146467237888	2021-03-02 10:55:16 Eastern Standard Time	2021-03-02	10:55:16	-0500	359672474	aqdrnationale	AQDR nationale		Covid-19 : la Suisse vaccine les personnes à domicile -  https://t.co/PVDBc9APO9  https://t.co/jWtArCqFDI	fr	[]	['https://www.aqdr.org/covid-19-la-suisse-vaccine-les-personnes-a-domicile/']	['https://pbs.twimg.com/media/EvfGY4qXUAM8EWz.jpg']	0	0	0	[]	[]	https://twitter.com/aqdrnationale/status/1366779146467237888	False		1	https://pbs.twimg.com/media/EvfGY4qXUAM8EWz.jpg	Montreal						[]				
1366772660101783558	1366772660101783558	2021-03-02 10:29:30 Eastern Standard Time	2021-03-02	10:29:30	-0500	18399014	patwhite70	patwhite70		Twitter to label COVID-19 vaccine misinformation  https://t.co/y8Z9wrNqPj	en	[]	['https://www.axios.com/twitter-label-covid-19-vaccine-misinformation-5b77f041-6a44-4c39-93fb-8eaf0e4e533f.html?utm_campaign=organic&utm_medium=socialshare&utm_source=twitter']	[]	0	1	1	[]	[]	https://twitter.com/PatWhite70/status/1366772660101783558	False		0		Montreal						[]				
1366771323838619653	1366765303699537921	2021-03-02 10:24:11 Eastern Standard Time	2021-03-02	10:24:11	-0500	1316150226445623302	guillettebenot1	Guillette Benoît		@FrozenSoySauce @CNN No. Just take the genetics around Covid and the vaccines: they can only and rapidly change the rich (whatever their skin colors and their genders) into a new superior race.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/GuilletteBenot1/status/1366771323838619653	False		0		Montreal						[{'screen_name': 'FrozenSoySauce', 'name': 'Anna', 'id': '58860967'}, {'screen_name': 'CNN', 'name': 'CNN', 'id': '759251'}]				
1366768289783963650	1366767806998597633	2021-03-02 10:12:08 Eastern Standard Time	2021-03-02	10:12:08	-0500	1170005964	citynewsmtl	CityNews Montreal		In regions where #COVIDVaccination is for 80+, those accompanying them must be 70+ to also be vaccinated as a caregiver.  To reserve an appointment for the COVID-19 vaccine,  https://t.co/Ardk0LpRmv or call 1-877-644-4545.	en	[]	['http://quebec.ca/covidvaccine']	[]	0	1	1	['covidvaccination']	[]	https://twitter.com/CityNewsMTL/status/1366768289783963650	False		0		Montreal						[]				
1366765245830676481	1366765245830676481	2021-03-02 10:00:02 Eastern Standard Time	2021-03-02	10:00:02	-0500	179289531	foodsecurecan	Food Secure Canada		[US] In California, thousands of farmworkers are prioritized for the coronavirus vaccine, targeting an immigrant work force that is at high risk for Covid-19.  https://t.co/7Y1t7csUxr	en	[]	['https://www.nytimes.com/2021/03/01/us/coronavirus-vaccine-farmworkers-california.html']	[]	0	3	4	[]	[]	https://twitter.com/FoodSecureCAN/status/1366765245830676481	False		0		Montreal						[]				
1366761639249403907	1366761639249403907	2021-03-02 09:45:42 Eastern Standard Time	2021-03-02	09:45:42	-0500	122952591	jeanetplus	jean-marie Ignatow		Israel sends COVID-19 vaccines to Syria, Honduras, the Czech Republic, and Guatemala but denies responsibility to vaccinate its Palestinian subjects  https://t.co/zUHCmAOZy7 What Palestinians ? They do not exist anymore... That is their policy !	en	[]	['https://mondoweiss.net/2021/02/israel-sends-covid-19-vaccines-to-syria-honduras-the-czech-republic-and-guatemala-but-denies-responsibility-to-vaccinate-its-palestinian-subjects/']	[]	0	0	0	[]	[]	https://twitter.com/jeanetplus/status/1366761639249403907	False		0		Montreal						[]				
1366759758569562119	1366759758569562119	2021-03-02 09:38:14 Eastern Standard Time	2021-03-02	09:38:14	-0500	222580165	trannawintour	Tranna Wintour		Montreal people: are your parents/grandparents’ second covid vaccine scheduled for way later than 28 days?	en	[]	[]	[]	4	0	7	[]	[]	https://twitter.com/TrannaWintour/status/1366759758569562119	False		0		Montreal						[]				
1366756585649950726	1366755104246890500	2021-03-02 09:25:37 Eastern Standard Time	2021-03-02	09:25:37	-0500	1316150226445623302	guillettebenot1	Guillette Benoît		@WSJ But are vaccines really relevant? Covid and your appetite for cheap products made in China by quasi-slaves go together. If China does not reinvent communism soon, we will all wish to die quickly into the hands of some viruses. With its dumping, China will steal all our good jobs.	en	[]	[]	[]	1	1	0	[]	[]	https://twitter.com/GuilletteBenot1/status/1366756585649950726	False		0		Montreal						[{'screen_name': 'WSJ', 'name': 'The Wall Street Journal', 'id': '3108351'}]				
1366751338630152201	1366482425904160769	2021-03-02 09:04:46 Eastern Standard Time	2021-03-02	09:04:46	-0500	1173303111961722880	aresisting	Always_Resisting 🇨🇦		@kaytwo5280 While my healthy friend last night telling me she already got covid, she's over it now and doesn't want to take the vaccine  ☹☹☹☹☹☹	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/AResisting/status/1366751338630152201	False		0		Montreal						[{'screen_name': 'kaytwo5280', 'name': 'Kathy Kelly', 'id': '18145667'}]				
1366748981431332865	1366748981431332865	2021-03-02 08:55:24 Eastern Standard Time	2021-03-02	08:55:24	-0500	844012873	beaudoin_m	Melanie Beaudoin		National Assembly of Quebec: Include people with down syndrome for Covid vaccine urgently  https://t.co/d2wpMFTq56 via @CdnChange	en	[{'screen_name': 'cdnchange', 'name': 'change.org canada', 'id': '551290354'}]	['http://chng.it/pQt47Zrr']	[]	0	0	0	[]	[]	https://twitter.com/Beaudoin_m/status/1366748981431332865	False		0		Montreal						[]				
1366744424299065345	1366744424299065345	2021-03-02 08:37:18 Eastern Standard Time	2021-03-02	08:37:18	-0500	1243954974226341890	covid19__canada	worried about Covid19		Whole towns are refusing Covid-19 vaccines in Mexico  https://t.co/oNgpKwnqsc  https://t.co/lSfZwctmoe For Mexican President Andrés Manuel López Obrador, vaccinating all Mexicans is a matter of responsible national health policy as well as social justice. “Vaccines will start ar…	en	[]	['https://ift.tt/3uGippf', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366744424299065345	False		0		Montreal						[]				
1366739693543522307	1366739693543522307	2021-03-02 08:18:30 Eastern Standard Time	2021-03-02	08:18:30	-0500	16390993	sandman5	Andrew Belding		Are you confident that you will receive a COVID-19 vaccine shot before September (if you want one)?	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Sandman5/status/1366739693543522307	False		0		Montreal						[]				
1366738873435500547	1366738873435500547	2021-03-02 08:15:14 Eastern Standard Time	2021-03-02	08:15:14	-0500	21106414	ctvmontreal	CTV Montreal		U.S. not considering sharing COVID-19 vaccines   https://t.co/6iQpWc1c8M	en	[]	['https://montreal.ctvnews.ca/video?cid=sm%3Atrueanthem%3Actvmontreal%3Atwitterpost&clipId=2151144&taid=603e3a6213851800019e4f22&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter']	[]	0	2	1	[]	[]	https://twitter.com/CTVMontreal/status/1366738873435500547	False		0		Montreal						[]				
1366721139997892611	1366721139997892611	2021-03-02 07:04:46 Eastern Standard Time	2021-03-02	07:04:46	-0500	14115690	sebprovencher	Sebastien Provencher		"""Canadians tempted to shop for a preferred COVID-19 vaccine have been given simple advice from experts who have examined the country’s three available options: Take what is offered as quickly as possible.""  https://t.co/aitFDFOX25"	en	[]	['https://www.theglobeandmail.com/canada/article-astrazeneca-moderna-or-pfizer-take-whichever-covid-19-vaccine-youre/']	[]	0	0	1	[]	[]	https://twitter.com/sebprovencher/status/1366721139997892611	False		0		Montreal						[]				
1366715363254280199	1366715363254280199	2021-03-02 06:41:49 Eastern Standard Time	2021-03-02	06:41:49	-0500	626493687	susanamck	Susan McKenzie		My first block! @RegionofHalton head @GaryCarrHalton Only following him for Covid-19 vaccine updates for my 85+ parents but sure, block me I guess. Asked a question, got an answer so I’m perplexed why I’m blocked but different strokes for different public official folks I guess.	en	[{'screen_name': 'regionofhalton', 'name': 'halton region', 'id': '47956038'}, {'screen_name': 'garycarrhalton', 'name': 'gary carr', 'id': '454984202'}]	[]	[]	3	2	0	[]	[]	https://twitter.com/SusanAMcK/status/1366715363254280199	False		0		Montreal						[]				
1366707660754735105	1366707660754735105	2021-03-02 06:11:13 Eastern Standard Time	2021-03-02	06:11:13	-0500	34408232	stepanouk	stepanouk		I seem2recall QueenElizabeth+PrincePhilip did not disclose which COVID vaccine shots were given2them. Is it possible the Prince is feeling sideeffects/complications from his shot? If he has been hospitalized due2this,while his privacy shld remain4all else, WHICH vaccine was used?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/stepanouk/status/1366707660754735105	False		0		Montreal						[]				
1366699310625157124	1366699310625157124	2021-03-02 05:38:02 Eastern Standard Time	2021-03-02	05:38:02	-0500	185789961	stigmabase	STIGMABASE | EDU	{'type': 'Point', 'coordinates': [45.63697547, -73.56726563]}	Fighting Stigma — Commander encourages workforce to utilize garrison programs for life harmony in online ...: Topics covered in the “People First” session included the COVID-19 vaccine, workforce development programs, physical fitness and removing the…  https://t.co/X6ag2VcYWg	en	[]	['http://dlvr.it/Rtndm8']	[]	0	1	0	[]	[]	https://twitter.com/stigmabase/status/1366699310625157124	False		0		Montreal						[]				
1366668772384342017	1366668772384342017	2021-03-02 03:36:41 Eastern Standard Time	2021-03-02	03:36:41	-0500	1203465394180243456	perronbeth	ℬ🤍		Je me suis fait vacciné hier contre la covid, pis jamais jamais jamais eu mal comme ça au bras. je suis legit incapable de le lever 🥴🥴🥴	fr	[]	[]	[]	0	0	6	[]	[]	https://twitter.com/perronbeth/status/1366668772384342017	False		0		Montreal						[]				
1366616778735034373	1366616778735034373	2021-03-02 00:10:05 Eastern Standard Time	2021-03-02	00:10:05	-0500	16177536	kasiakosek	Kasia		Yohan Blake says he would rather miss Olympics than get COVID-19 vaccine  https://t.co/6D1DIYmBwy	en	[]	['https://www.cbc.ca/sports/olympics/summer/trackandfield/yohan-blake-miss-olympics-vaccine-covid-1.5931481']	[]	1	0	0	[]	[]	https://twitter.com/kasiakosek/status/1366616778735034373	False		0		Montreal						[]				
1366610810953465860	1366610810953465860	2021-03-01 23:46:22 Eastern Standard Time	2021-03-01	23:46:22	-0500	27312199	soobiedoo	fran🔮		@heyitskenisha can I have a covid vaccine appointment	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/soobiedoo/status/1366610810953465860	False		0		Montreal						[]				
1366608502035210242	1366608502035210242	2021-03-01 23:37:11 Eastern Standard Time	2021-03-01	23:37:11	-0500	1243954974226341890	covid19__canada	worried about Covid19		Twitter crackdown on COVID-19 vaccine misinformation will see repeat offenders removed  https://t.co/39O2sOsoql  https://t.co/lSfZwctmoe By Staff The Associated Press Posted March 1, 2021 10:49 pm Smaller font Descrease article font size –A Larger font Increase article font size…	en	[]	['https://ift.tt/309I37v', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366608502035210242	False		0		Montreal						[]				
1366608499296395265	1366608499296395265	2021-03-01 23:37:11 Eastern Standard Time	2021-03-01	23:37:11	-0500	1243954974226341890	covid19__canada	worried about Covid19		Downtown Eastside residents offered $5 after getting COVID-19 vaccine  https://t.co/RkTtLUshWK  https://t.co/lSfZwctmoe Vancouver’s Downtown Eastside has been the site of a major COVID-19 vaccination program, which includes offering residents $5 cash after they get their vaccine…	en	[]	['https://ift.tt/380wwfm', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366608499296395265	False		0		Montreal						[]				
1366608496574287872	1366608496574287872	2021-03-01 23:37:10 Eastern Standard Time	2021-03-01	23:37:10	-0500	1243954974226341890	covid19__canada	worried about Covid19		Canada adds over 2,500 new coronavirus cases as vaccine rollout takes shape  https://t.co/ljvfcwg6Tj  https://t.co/lSfZwctmoe Canada’s coronavirus vaccination rollout for the general population began to take shape Monday as the country added another 2,559 new infections and 23 m…	en	[]	['https://ift.tt/3810tvC', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366608496574287872	False		0		Montreal						[]				
1366608073545121794	1366608073545121794	2021-03-01 23:35:29 Eastern Standard Time	2021-03-01	23:35:29	-0500	1316039629347393542	counterdisinfo	Canadian Coalition to Counter COVID DigitalDisinfo		Twitter says it will ban users who repeatedly post misinformation about COVID-19 vaccines  https://t.co/BkF8I3f5ST	en	[]	['https://www.businessinsider.com/twitter-will-ban-users-who-post-covid-19-vaccine-misinformation-2021-3']	[]	0	0	0	[]	[]	https://twitter.com/CounterDisinfo/status/1366608073545121794	False		0		Montreal						[]				
1366607706560356360	1366598924748943363	2021-03-01 23:34:02 Eastern Standard Time	2021-03-01	23:34:02	-0500	94401193	_maargentino	Marc-André Argentino		@unfortunatalie Plandemic the viral anti-vaccine video was last April. The frontline doctors anti vaccine campaign was in July, anti-vaccine covid disinfo has been circulating since April last year. Just because vaccines are now available doesn't mean associated disinfo doesn't predate them	en	[]	[]	[]	0	0	7	[]	[]	https://twitter.com/_MAArgentino/status/1366607706560356360	False		0		Montreal						[{'screen_name': 'unfortunatalie', 'name': 'Nat Guest', 'id': '19372014'}]				
1366599584743649282	1366599584743649282	2021-03-01 23:01:45 Eastern Standard Time	2021-03-01	23:01:45	-0500	1055994598043107329	ooliveoeviloo	🤎BrownWitch🤎		National Assembly of Quebec: Include people with down syndrome for Covid vaccine urgently - Signez la pétition !  https://t.co/wMO7vMVsIx via @CdnChange	en	[{'screen_name': 'cdnchange', 'name': 'change.org canada', 'id': '551290354'}]	['http://chng.it/8xFWwMCv']	[]	0	0	0	[]	[]	https://twitter.com/ooliveoeviloo/status/1366599584743649282	False		0		Montreal						[]				
1366595811870711808	1366595811870711808	2021-03-01 22:46:46 Eastern Standard Time	2021-03-01	22:46:46	-0500	32555148	yulailai	Laiya Lee 李荔雅		Oxford-AstraZeneca's COVID-19 vaccine not recommended for seniors, Canadian committee says | CBC News  https://t.co/mcxU11MucW	en	[]	['https://www.cbc.ca/news/health/astra-zeneca-vaccine-naci-age-1.5932347?__vfz=medium%3Dsharebar']	[]	0	0	0	[]	[]	https://twitter.com/YULaiLai/status/1366595811870711808	False		0		Montreal						[]				
1366592613248294913	1366585074641211394	2021-03-01 22:34:03 Eastern Standard Time	2021-03-01	22:34:03	-0500	174124516	segacs	segacs		@Aaron_Derfel We've now spent a year locked down and isolated, haven't gone into a single indoor building other than home. Scary to think that after all that, we have to risk catching covid to get the vaccine against covid.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/segacs/status/1366592613248294913	False		0		Montreal						[{'screen_name': 'Aaron_Derfel', 'name': 'Aaron Derfel', 'id': '161505969'}]				
1366591578832326659	1366591578832326659	2021-03-01 22:29:57 Eastern Standard Time	2021-03-01	22:29:57	-0500	32555148	yulailai	Laiya Lee 李荔雅		AstraZeneca COVID-19 vaccine 'not recommended' in people 65 and older: NACI  https://t.co/wIPgAtt4Ck	en	[]	['https://www.ctvnews.ca/health/coronavirus/astrazeneca-covid-19-vaccine-not-recommended-in-people-65-and-older-naci-1.5329033']	[]	0	0	0	[]	[]	https://twitter.com/YULaiLai/status/1366591578832326659	False		0		Montreal						[]				
1366584668242534403	1366584668242534403	2021-03-01 22:02:29 Eastern Standard Time	2021-03-01	22:02:29	-0500	1316039629347393542	counterdisinfo	Canadian Coalition to Counter COVID DigitalDisinfo		Several countries in the Americas have received their first vaccine shipments over the past few weeks - from China, Russia, and in some cases India.    https://t.co/A0Z7YWnAX4	en	[]	['https://www.axios.com/newsletters/axios-world-0c402941-6b03-464e-bad1-a9664ef196b5.html?chunk=0&utm_term=twsocialshare#story0']	[]	0	0	0	[]	[]	https://twitter.com/CounterDisinfo/status/1366584668242534403	False		0		Montreal						[]				
1366582487095209988	1366409614842068994	2021-03-01 21:53:49 Eastern Standard Time	2021-03-01	21:53:49	-0500	2896823169	magnanvmagnan	Veronique Magnan		@Bergeronmf @LussiD J’ai entendu (source inconnue) que, supposément, personne n’aurait attrapé ou transmis la Covid durant la campagne de vaccination contre la grippe cet automne = Les vaccinateurs ne sont pas à risque d’attraper ou de transmettre la Covid = On ne les vaccine pas en priorité.	fr	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/MagnanVmagnan/status/1366582487095209988	False		0		Montreal						[{'screen_name': 'Bergeronmf', 'name': 'Respire! ¯\\_(ツ)_/¯ , #VaccinPourTousPronto ! 💉😷', 'id': '142505685'}, {'screen_name': 'LussiD', 'name': 'David Lussier', 'id': '268024318'}]				
1366581717398618112	1366581717398618112	2021-03-01 21:50:45 Eastern Standard Time	2021-03-01	21:50:45	-0500	904921669852172288	cpfalcone	Claudia 🇨🇦🇮🇹		Booked my mom's covid vaccine appointment  and for the first time in a long time I am feeling hopeful.	en	[]	[]	[]	0	1	5	[]	[]	https://twitter.com/CPFalcone/status/1366581717398618112	False		0		Montreal						[]				
1366580713777201153	1366580713777201153	2021-03-01 21:46:46 Eastern Standard Time	2021-03-01	21:46:46	-0500	15566012	eliasmakos	Elias Makos		Here’s how many COVID-19 vaccine doses were given out in Quebec in the last seven days. What’s your guess for March 1? Numbers out Tuesday at 11am, I’ll have it live on #CJAD800  https://t.co/ycpPks6Umg	en	[]	[]	['https://pbs.twimg.com/media/EvcR6msXMAYXMoQ.jpg']	14	2	10	['cjad800']	[]	https://twitter.com/eliasmakos/status/1366580713777201153	False		1	https://pbs.twimg.com/media/EvcR6msXMAYXMoQ.jpg	Montreal						[]				
1366576641888182277	1366576641888182277	2021-03-01 21:30:35 Eastern Standard Time	2021-03-01	21:30:35	-0500	1170005964	citynewsmtl	CityNews Montreal		Canada now has three approved COVID-19 vaccines. Faiza Amin reports on why some experts say the vaccines shouldn’t be compared, and whether Ontarians will have a choice on which one they receive.  https://t.co/fPAVkpYnKb	en	[]	['https://montreal.citynews.ca/video/2021/03/01/why-experts-say-covid-19-vaccines-shouldnt-be-compared/']	[]	0	0	0	[]	[]	https://twitter.com/CityNewsMTL/status/1366576641888182277	False		0		Montreal						[]				
1366574512591011845	1366574512591011845	2021-03-01 21:22:08 Eastern Standard Time	2021-03-01	21:22:08	-0500	898020303879757826	ismatr3	Ismaël Traoré		National Assembly of Quebec: Include people with down syndrome for Covid vaccine urgently - Signez la pétition !  https://t.co/400C9YsK30 via @CdnChange	en	[{'screen_name': 'cdnchange', 'name': 'change.org canada', 'id': '551290354'}]	['http://chng.it/57dtN9b2']	[]	0	0	0	[]	[]	https://twitter.com/IsmaTr3/status/1366574512591011845	False		0		Montreal						[]				
1366572099238830080	1366572099238830080	2021-03-01 21:12:32 Eastern Standard Time	2021-03-01	21:12:32	-0500	162137821	tlnewmanmtl	Terry Newman		🤔  Oxford-AstraZeneca's COVID-19 vaccine not recommended for seniors, Canadian committee says | CBC News  https://t.co/lBVCFG0hTr	en	[]	['https://www.cbc.ca/news/health/astra-zeneca-vaccine-naci-age-1.5932347?__vfz=medium%3Dsharebar']	[]	0	1	9	[]	[]	https://twitter.com/TLNewmanMTL/status/1366572099238830080	False		0		Montreal						[]				
1366563415339249669	1366556084735983616	2021-03-01 20:38:02 Eastern Standard Time	2021-03-01	20:38:02	-0500	27503181	moncapop	Monica Popescu		"@mtlgazette Are they updating vaccine priority or are they merely thinking about it?"" ""Quebec’s immunization committee is considering a recommendation to raise the priority for younger people with certain health conditions to get the COVID-19 vaccine."""	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/moncapop/status/1366563415339249669	False		0		Montreal						[{'screen_name': 'mtlgazette', 'name': 'Montreal Gazette', 'id': '63177215'}]				
1366560278285025281	1366560278285025281	2021-03-01 20:25:34 Eastern Standard Time	2021-03-01	20:25:34	-0500	1299010787772694528	covidecoles	Covid Ecoles Quebec		Delayed second dose of the BNT162b2 vaccine: innovation or misguided conjecture? - The Lancet  https://t.co/6RusiTvRJO	en	[]	['https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(21)00455-4/fulltext']	[]	0	4	10	[]	[]	https://twitter.com/CovidEcoles/status/1366560278285025281	False		0		Montreal						[]				
1366556084735983616	1366556084735983616	2021-03-01 20:08:54 Eastern Standard Time	2021-03-01	20:08:54	-0500	63177215	mtlgazette	Montreal Gazette		Quebec updating COVID-19 vaccine priority list to address younger, vulnerable people  https://t.co/jcDeTKvtBk  https://t.co/WA1kzSQYSJ	en	[]	['https://montrealgazette.com/news/local-news/quebec-updating-covid-19-vaccine-priority-list-to-address-younger-vulnerable-people?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1614647273']	['https://pbs.twimg.com/media/Evb7hHVXIAEGgKr.jpg']	4	3	16	[]	[]	https://twitter.com/mtlgazette/status/1366556084735983616	False		1	https://pbs.twimg.com/media/Evb7hHVXIAEGgKr.jpg	Montreal						[]				
1366555013821120516	1366555013821120516	2021-03-01 20:04:39 Eastern Standard Time	2021-03-01	20:04:39	-0500	19071298	marielamensch84	Marie Lamensch		Twitter will start labeling tweets that share misleading information about COVID-19 vaccines.   https://t.co/Exm6T6GFXj	en	[]	['https://www.theverge.com/2021/3/1/22307919/twitter-covid-19-vaccine-labels-five-strike-system']	[]	0	1	2	[]	[]	https://twitter.com/MarieLamensch84/status/1366555013821120516	False		0		Montreal						[]				
1366554904488271873	1366554904488271873	2021-03-01 20:04:13 Eastern Standard Time	2021-03-01	20:04:13	-0500	1316039629347393542	counterdisinfo	Canadian Coalition to Counter COVID DigitalDisinfo		Twitter will label COVID-19 vaccine misinformation and enforce a strike system   https://t.co/fZ1qrAvYf4	en	[]	['https://www.theverge.com/2021/3/1/22307919/twitter-covid-19-vaccine-labels-five-strike-system']	[]	0	1	4	[]	[]	https://twitter.com/CounterDisinfo/status/1366554904488271873	False		0		Montreal						[]				
1366550449260802048	1366550449260802048	2021-03-01 19:46:31 Eastern Standard Time	2021-03-01	19:46:31	-0500	1327416494	tisthedmnseasn	𝐏		if i keep hearing all this nonsense about eichel to nyr for kakko, every single first round pick until 2050, 500M doses of covid vaccine, and a philosopher’s stone, istg 🔪🔪🔪	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/tisthedmnseasn/status/1366550449260802048	False		0		Montreal						[]				
1366550013405523968	1366550013405523968	2021-03-01 19:44:47 Eastern Standard Time	2021-03-01	19:44:47	-0500	3311689489	dailyhivemtl	Daily Hive Montreal		#AstraZeneca COVID-19 vaccine not recommended for those older than 65: committee  https://t.co/29XxmEN4Dd  https://t.co/nA713uFJ2M	en	[]	['http://ow.ly/xfCH50DNlIS']	['https://pbs.twimg.com/media/Evb1_utXEAAMZKL.jpg']	0	0	0	['astrazeneca']	[]	https://twitter.com/DailyHiveMTL/status/1366550013405523968	False		1	https://pbs.twimg.com/media/Evb1_utXEAAMZKL.jpg	Montreal						[]				
1366548081618092033	1366548081618092033	2021-03-01 19:37:06 Eastern Standard Time	2021-03-01	19:37:06	-0500	1243954974226341890	covid19__canada	worried about Covid19		Canada received ‘last piece’ of manufacturing data for Johnson &amp; Johnson vaccine: Sharma  https://t.co/FVI7kapPfu  https://t.co/lSfZwctmoe Canada has received the “last piece” of manufacturing data needed to decide whether to approve the Johnson &amp; Johnson COVID-19 vaccine, Healt…	en	[]	['https://ift.tt/3kym3Ng', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366548081618092033	False		0		Montreal						[]				
1366548075557322753	1366548075557322753	2021-03-01 19:37:05 Eastern Standard Time	2021-03-01	19:37:05	-0500	1243954974226341890	covid19__canada	worried about Covid19		‘They cannot wait’: Quebec cancer doctors say their patients need vaccines, now  https://t.co/Nefq1k7jaO  https://t.co/lSfZwctmoe MONTREAL — Quebec’s vaccine priority list is based, above all, on age. But a growing number of voices are pushing for that to change—especially cance…	en	[]	['https://ift.tt/2MCNIjz', 'https://ift.tt/eA8V8J']	[]	0	0	0	[]	[]	https://twitter.com/covid19__canada/status/1366548075557322753	False		0		Montreal						[]				
1366534942973427713	1366534487656435712	2021-03-01 18:44:54 Eastern Standard Time	2021-03-01	18:44:54	-0500	17045631	obaidomer	Obaid Omer		@BridgetPhetasy If Naomi Wolf is to be believed, vaccines can send you back in time. Just line up for the COVID jab.	en	[]	[]	[]	0	2	9	[]	[]	https://twitter.com/obaidomer/status/1366534942973427713	False		0		Montreal						[{'screen_name': 'BridgetPhetasy', 'name': 'Bridget Phetasy', 'id': '15567770'}]				
1366532328634396677	1366532328634396677	2021-03-01 18:34:30 Eastern Standard Time	2021-03-01	18:34:30	-0500	312720576	marvinrotrand	Marvin Rotrand		National panel advises against using AstraZeneca’s COVID-19 vaccine on seniors  https://t.co/lcSkg4avPe	en	[]	['https://www.thestar.com/politics/2021/03/01/national-panel-advises-against-using-astrazenecas-covid-19-vaccine-on-seniors.html']	[]	0	0	0	[]	[]	https://twitter.com/MarvinRotrand/status/1366532328634396677	False		0		Montreal						[]				
1366529685480493071	1366529685480493071	2021-03-01 18:24:00 Eastern Standard Time	2021-03-01	18:24:00	-0500	41204647	lactualite	Magazine L'actualité		«En jurant dix fois plutôt qu’une que tous les Canadiens qui veulent être vaccinés contre la COVID-19 pourraient l’être d’ici la fin septembre, Justin Trudeau a mis la tête de son gouvernement minoritaire sur le billot.» Une chronique de @ChantalHbert     https://t.co/6rjnjum4f5	fr	[{'screen_name': 'chantalhbert', 'name': 'chantal hébert', 'id': '376927648'}]	['https://lactualite.com/politique/la-tete-sur-le-billot/']	[]	0	1	3	[]	[]	https://twitter.com/Lactualite/status/1366529685480493071	False		0		Montreal						[]				
